uid	pid	tstamp	crdate	cruser_id	deleted	hidden	"name"	"logo"	"website"	"description"	type	start_date	end_date	"contact_organization"	"contact_person"	"contact_position"	"contact_email"	"key_inputs"	"key_infrastructure"	"key_technologies"	"key_processes"	"geographic_scope"	geographic_type	"taxonomic_scope"	taxonomic_type	"comments"	finalised	t3ver_oid	t3ver_id	t3ver_wsid	"t3ver_label"	t3ver_state	t3ver_stage	t3ver_count	t3ver_tstamp	t3_origuid	language
56	863	1182222629	1182222629	603	0	0	"Insects of Townsville"	""	"gvcocks.homeip.net/orders.html"	"Index of images of insects found in Townsville, Queensland, Australia. Broken down by Order and Family."	3	1073516400	0	""	"Graeme Cocks"	"Owner"	"grim01@iinet.net.au"	"Own photographs"	""	"HTML"	""	"Townsville, Queensland, Australia"	1	"Insecta"	6	""	1	56	0	0	"Info by TimCarpenter"	0	0	0	1182222629	56	30
581	-1	1182224493	1182224493	603	0	0	"PLANTS Database"	""	"plants.usda.gov"	"Provides names, checklists, automated tools, identification information, species abstracts, distributional data, crop information, plant symbols, plant growth data, plant materials information, plant links, references, and other plant information, a Federal Noxious Weeds List, a list of State Noxious Weed Reports, an Invasive Plants of the U.S. list; and an Introduced Plants of the U.S. list."	3	0	0	"U.S. Department of Agriculture, Natural Resources Conservation Service"	""	""	"plants@plants.usda.gov"	"Funding (National Plant Data Center, http://npdc.usda.gov/)"	"Integrated Taxonomic Information System (http://www.itis.gov/)"	"HTML, Java"	"Receipt and review of data (images plus scientific names) from any individual"	"United States"	3	"Plantae"	4	""	1	400	0	0	"Info by TimCarpenter"	0	0	0	1182224493	400	30
607	-1	1182224538	1182224538	603	0	0	"PLANTS Database"	"PlantsDatabase_1.gif"	"plants.usda.gov"	"Provides names, checklists, automated tools, identification information, species abstracts, distributional data, crop information, plant symbols, plant growth data, plant materials information, plant links, references, and other plant information, a Federal Noxious Weeds List, a list of State Noxious Weed Reports, an Invasive Plants of the U.S. list; and an Introduced Plants of the U.S. list."	3	0	0	"U.S. Department of Agriculture, Natural Resources Conservation Service"	""	""	"plants@plants.usda.gov"	"Funding (National Plant Data Center, http://npdc.usda.gov/)"	"Integrated Taxonomic Information System (http://www.itis.gov/)"	"HTML, Java"	"Receipt and review of data (images plus scientific names) from any individual"	"United States"	3	"Plantae"	4	""	1	400	1	0	"Info by TimCarpenter"	0	0	2	1182224538	400	30
149	863	1182225889	1182225889	603	0	0	"Marine Alien Species of Estonia"	""	"www.sea.ee/Sektorid/merebioloogia/eesti/Marine_Alien_Species_of_Estonia.htm"	"Provides information on invasive alien species of plankton, benthic invertebrates and fishes. Each species profile includes scientific names, common names, digital images, identification/descriptive information, natural distribution, first Estonian introduction record, invasion history in the baltic sea, distribution and population dynamics in Estonian waters, distribution maps, ecological and economical impact, contacts for more information, and references."	3	0	0	"Estonian Marine Institute, University of Tartu Tallinn"	"Jonne Kotta"	""	"jonne@klab.envir.ee"	"Funding in part from a US government grant."	""	"HTML"	"Own photography and research from other sources."	"Estonia"	3	"Plankton: Acartia tonsa, Cercopagis, Maeotias marginata
Benthic invertebrates: Balanus improvisus, Dreissena polymorpha, Eriocheir sinensis, Marenzelleria, Mya arenaria, Potamopyrgus antipodarum
Fish: Carassius auratus gibelio, Cyprinus carpio Linnaeus, Hypophthalmichthys nobilis, Neogobius melanostomus"	10	""	1	149	0	0	"Info by TimCarpenter"	0	0	0	1182225889	149	30
572	865	1182299387	1182299387	501	0	0	"World Umbellifer Database"	""	"www.umbellifers.com"	"This website, and it's sister the Araliaceae Resource Centre, are designed to provide an international virtual information network for researchers interested in the flowering plant Order Apiales. It includes information on publications, research projects, individuals, datasets, news and views, etc. The aim is to promote international collaboration and the global exchange of information, and thus reducing duplication of research effort. It will also be useful for others as a general tool for sourcing data on the families concerned, establishing contact with the relevent experts, and many other purposes. In order to make this as useful as possible we would like to incorporate many projects, large and small into these pages. This is particularly important for student research and on-going projects that have not otherwise been advertised through published papers, conference presentatations, etc., and we encourage anyone to make a contribution."	3	694220400	0	"Royal Botanic Garden Edinburgh"	"Mark Watson"	"Supervisor"	"m.watson@rbge.org.uk"	"Data from the supervisor and other people involved."	"Web site, publications"	"Javascript, HTML, data storage in RBGE PANDORA sytem (DOS based in Advanced Revelation)"	"Unknown, but includes publication of papers"	"Global"	7	"Umbelliferae Apiaceae"	8	"Contributes to Species 2000 and the IOPI Database of Plant Databases, also includes TDWG data standards in the project"	1	572	0	0	"Info by PiersHiggs"	0	0	0	1182299387	572	30
462	863	1182299490	1182299490	501	0	0	"International Organisation for Plant Information"	"iopi.jpg"	"plantnet.rbgsyd.nsw.gov.au/iopi/iopihome.htm"	"The International Organization for Plant Information (IOPI) will provide a series of computerized databases summarizing taxonomic, biological, and other information on plants of the world. IOPI's mission is to develop an efficient and effective means of providing basic plant information to users, and guide them toward sources of authoritative data. IOPI is a member of Species 2000, and is a supporter of GBIF.
IOPI was initiated in 1991 by an international group of botanists and computer scientists. It has a membership that includes many major botanical institutions and related organizations, plus botanical specialists in over 40 countries."	5	665362800	0	"International Organisation for Plant Infromation"	"Unknown"	"Contact"	"iopi@rbgsyd.nsw.gov.au"	"Data from a range of sources"	"Web site"	"ASP"	"Unknown"	"Global"	7	"Plantae"	4	"Operate the Global Plant Checklist, contribute to species 2000, also the Database of Plant Databases (a metadatabase)"	1	462	0	0	"Info by PiersHiggs"	0	0	0	1182299490	462	30
608	-1	1182299813	1182299813	501	0	0	"International Organisation for Plant Information Database of Plant Databases"	"iopi_icon_1.gif"	"http://www.biologie.uni-hamburg.de/b-online/ibc99/iopi/iopidpd1.html"	"The Database of Plant Databases (DPD for short) is a global list of plant databases, to tell you who is putting together what data and where. The DPD contains virtually no plant data as such, but serves to put you in contact with the projects that do. Most, but not all, entries concern databases about higher plants. Roughly speaking, there are three kinds of database: 

1. Taxonomic databases, with systematic information on families or genera, or for Flora projects. 
2. Collection catalogues, usually of herbaria. 
3. DELTA datasets. DELTA is the Description Language for Taxonomy, a data format for character data, used for identification, key construction and the generation of descriptions. "	2	0	0	"International Organisation for Plant Information"	"Richard Pankhurst"	"Editor"	"iopi@iopi.csu.edu.au"	"Data submitted by people who run other databases"	"Web site"	"HTML with forms"	"Submission by database operators"	"Global"	7	"Plantae"	4	"Includes a range of information about the databases, including contacts and web sites.  Also holds data in a number of languages."	1	585	0	0	""	0	0	0	0	0	30
573	865	1182299958	1182299958	501	0	0	"Flora of Nepal"	""	"www.floraofnepal.org"	"It is estimated that 246 flowering plant species are endemic to (only found in) Nepal (Shrestha & Joshi, 1996). Nepal's importance to world conservation is further highlighted by the international  recognition of the Himalayan Region as one of the World's top 20 hottest global biodiversity hotspots: a region for which Nepal is a major component. Like most of the Himalaya (Bhutan is the exception), much of Nepal has been greatly modified by man over the last four to five thousand years, and little of the original forest remain. Conservation is a high priority for HM Government of Nepal, both locally and internationally, and Nepal is signatory to the Convention on Biological Diversity (CBD). The formulation and implementation of successful conservation measures depends upon accurate and well-communicated information on plant diversity. Floras (a comprehensive account of all the plants found within a country) provide the fundamental knowledge needed for this, but, unlike surrounding countries, Nepal does not have a Flora. The Flora of Nepal project is addressing this urgent need with Nepalese botanists working with an international team of scientists on the production of a Flora of Nepal."	3	1072911600	0	"Royal Botanic Garden Edinburgh"	"Mark Watson"	""	"m.watson@rbge.org.uk"	"Data from expeditions and research"	"Web site"	"XHTML, PHP"	"Expeditions"	"Nepal"	3	"Plantae"	4	"Associated websites include: 

Flora of Nepal 
Darwin Initiative projects in Nepal 
East Himalaya gazetteer of plant collecting localities 
Botanical exploration in Nepal "	1	573	0	0	"Info by PiersHiggs"	0	0	0	1182299958	573	30
574	865	1182300046	1182300046	501	0	0	"Rosaceae taxonomic database"	""	"http://www.bgbm.fu-berlin.de/IOPI/GPC/query.asp"	"The Rosaceae database project is a basic resource for whole plant research and information on this important flowering plant family.  The database includes all scientific names at all levels, with reference to original publication, and where possible assigns a status to each name (accepted according to some authority  or a synonym).  Currently there are over 55000 entries, and we have the original text for 93% of names.
"	1	883609200	0	"Royal Botanic Garden Edinburgh"	"Richard Pankhurst"	"Principal Investigator"	"richard@rbge.org.uk"	"GBIF ECAT support 2003 for one year.  Otherwise data entry is by volunteers."	"Web site, Database"	"PANDORA taxonomic database system, ASP"	"All publications, as and when they become available, are checked for accuracy.
"	"Global"	7	"Rosaceae"	8	"All levels of names from family Rosaceae down, with complete authorities and citations.  All synonyms and combinations are included."	1	574	0	0	"Info by PiersHiggs"	0	0	0	1182300046	574	30
609	-1	1182327830	1182327830	501	0	0	"Ecological Society of America Data Registry"	"esa_1.GIF"	"http://data.esa.org/"	"This is a publicly accessible registry describing scientific data sets on ecology and the environment. The data sets registered here are associated with articles published in the journals of the Ecological Society of America. They are registered here in order to facilitate communication and data sharing by scientists. See individual registry entries for citation information as well as usage rights. "	2	0	0	"Ecological Society of America"	"Thet Khaing Oo"	"Associate Director, Infromation Systems"	"thet@esa.org"	"This project is a cooperative effort of the Ecological Society of America and the National Center for Ecological Analysis and Synthesis (NCEAS). "	"Web site, publication"	"Unknown"	"Data submission by registered users"	"United States of America"	3	"Life"	1	"The Data Registry is based on software developed by the Knowledge Network for Biocomplexity (KNB), and houses metadata that are compliant with Ecological Metadata Language (EML). Consequently, data found in this registry also are accessible from the larger collection of data found in the Knowledge Network for Biocomplexity (KNB). 
"	1	588	0	0	""	0	0	0	0	0	30
590	-1	1182329426	1182329426	501	0	0	"Catalogus evaniidorum"	"catalogus_1.GIF"	"http://evaniid.tamu.edu/site/evaniid/index.html"	"Evanioidea includes three families with disparate biologies: Evaniidae (ensign or hatchet wasps), Aulacidae, and Gasteruptiidae. Evaniids develop as solitary egg predators within the egg cases (oothecae) of cockroaches (Dyctioptera: Blattaria), aulacids are parasitoids of woodboring sawflies and beetles, and gasteruptiids are predator-inquilines within the nests of solitary bees and wasps. Despite numerous fascinating biological attributes these insects have largely been neglected by the entomological community - until recently. Many problems regarding evanioid classification (especially species-level taxonomy) remain unresolved, however, and it is our hope that this catalog of information stimulates an interest in pursuing species-level revision and other research (e.g., ootheca rearing, ecological studies, and biodiversity projects). The catalog is complete for Evaniidae and Aulacidae. Gasteruptiidae is currently being cataloged (to be added soon) and many \"Evanioidea incertae sedis\" fossils are still missing."	3	0	0	"Texas A&M University"	"Matt Yoder"	"Database Contact"	"mjyoder@tamu.edu"	"Funded by a National Science Foundation Grant"	"Web site"	"mx, PHP"	"Data loading from the authors"	"Global"	7	"Evanioidea (Superfamily)"	8	""	1	589	0	0	""	0	0	0	0	0	30
